ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,COUNTRY,PRODUCTLINE,CUSTOMERNAME,REVENUE_PER_UNIT,ORDER_SIZE
10382,34,100.0,10,3823.64,2005-02-17,Shipped,1,2,2005,Usa,Classic Cars,Mini Gifts Distributors Ltd.,112.46,451
10395,33,69.12,1,2280.96,2005-03-17,Shipped,1,3,2005,France,Classic Cars,Lyon Souveniers,69.12,156
10413,36,100.0,2,8677.8,2005-05-05,Shipped,2,5,2005,Usa,Classic Cars,Gift Depot Inc.,241.04999999999998,229
10103,27,100.0,8,3394.98,2003-01-29,Shipped,1,1,2003,Norway,Trucks And Buses,Baane Mini Imports,125.74,541
10113,21,100.0,2,3415.44,2003-03-26,Shipped,1,3,2003,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,162.64000000000001,143
10126,21,100.0,8,2439.57,2003-05-28,Shipped,2,5,2003,Spain,Trucks And Buses,"Corrida Auto Replicas, Ltd",116.17,617
10140,38,100.0,8,4829.8,2003-07-24,Shipped,3,7,2003,Usa,Trucks And Buses,Technics Stores Inc.,127.10000000000001,385
10150,30,100.0,5,4100.1,2003-09-19,Shipped,3,9,2003,Singapore,Trucks And Buses,"Dragon Souveniers, Ltd.",136.67000000000002,380
10164,49,100.0,6,6563.06,2003-10-21,Resolved,4,10,2003,Austria,Trucks And Buses,Mini Auto Werke,133.94,288
10174,43,100.0,1,6817.22,2003-11-06,Shipped,4,11,2003,Australia,Trucks And Buses,"Australian Gift Network, Co",158.54,220
10183,41,100.0,5,6163.94,2003-11-13,Shipped,4,11,2003,Usa,Trucks And Buses,"Classic Gift Ideas, Inc",150.34,391
10194,38,100.0,8,4933.92,2003-11-25,Shipped,4,11,2003,France,Trucks And Buses,"Saveley & Henriot, Co.",129.84,396
10206,28,100.0,3,4056.36,2003-12-05,Shipped,4,12,2003,Canada,Trucks And Buses,Canadian Gift Exchange Network,144.87,355
10216,43,100.0,1,5759.42,2004-02-02,Shipped,1,2,2004,France,Trucks And Buses,Auto Assoc. & Cie.,133.94,43
10229,25,100.0,13,3451.0,2004-03-11,Shipped,1,3,2004,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,138.04,476
10245,38,100.0,6,5920.4,2004-05-04,Shipped,2,5,2004,Usa,Trucks And Buses,Super Scale Inc.,155.79999999999998,320
10258,41,100.0,3,6668.24,2004-06-15,Shipped,2,6,2004,Japan,Trucks And Buses,"Tokyo Collectables, Ltd",162.64,200
10270,28,100.0,6,4094.72,2004-07-19,Shipped,3,7,2004,Australia,Trucks And Buses,Souveniers And Things Co.,146.23999999999998,374
10281,25,100.0,13,2938.5,2004-08-19,Shipped,3,8,2004,Usa,Trucks And Buses,Diecast Classics Inc.,117.54,449
10291,41,100.0,8,6387.8,2004-09-08,Shipped,3,9,2004,Sweden,Trucks And Buses,Scandinavian Gift Ideas,155.8,493
10304,39,100.0,3,6396.0,2004-10-11,Shipped,4,10,2004,France,Trucks And Buses,Auto Assoc. & Cie.,164.0,594
10313,21,100.0,11,2669.1,2004-10-22,Shipped,4,10,2004,Canada,Trucks And Buses,Canadian Gift Exchange Network,127.1,348
10322,27,100.0,9,4784.13,2004-11-04,Shipped,4,11,2004,Usa,Trucks And Buses,Online Diecast Creations Co.,177.19,512
10333,33,99.21,6,3273.93,2004-11-18,Shipped,4,11,2004,Usa,Trucks And Buses,Mini Wheels Co.,99.21,261
10347,29,100.0,3,3586.43,2004-11-29,Shipped,4,11,2004,Australia,Trucks And Buses,"Australian Collectors, Co.",123.66999999999999,418
10357,49,100.0,8,5960.36,2004-12-10,Shipped,4,12,2004,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,121.63999999999999,391
10370,49,100.0,8,8470.14,2005-01-20,Shipped,1,1,2005,Australia,Trucks And Buses,"Anna'S Decorations, Ltd",172.85999999999999,256
10381,20,100.0,1,2952.0,2005-02-17,Shipped,1,2,2005,Usa,Trucks And Buses,Corporate Gift Ideas Co.,147.6,317
10391,39,63.2,9,2464.8,2005-03-09,Shipped,1,3,2005,Australia,Trucks And Buses,"Anna'S Decorations, Ltd",63.2,339
10411,40,100.0,6,6232.0,2005-05-01,Shipped,2,5,2005,Canada,Trucks And Buses,Quebec Home Shopping Network,155.8,285
10424,49,100.0,3,7969.36,2005-05-31,In Process,2,5,2005,Spain,Trucks And Buses,Euro Shopping Channel,162.64,269
10107,21,100.0,1,3036.6,2003-02-24,Shipped,1,2,2003,Usa,Motorcycles,Land Of Toys Inc.,144.6,229
10121,50,100.0,4,8284.0,2003-05-07,Shipped,2,5,2003,France,Motorcycles,Reims Collectables,165.68,185
10134,20,100.0,1,2711.2,2003-07-01,Shipped,3,7,2003,France,Motorcycles,Lyon Souveniers,135.56,227
10145,49,100.0,5,8339.8,2003-08-25,Shipped,3,8,2003,Usa,Motorcycles,Toys4Grownups.Com,170.2,563
10159,38,100.0,13,6238.84,2003-10-10,Shipped,4,10,2003,Usa,Motorcycles,Corporate Gift Ideas Co.,164.18,585
10169,35,100.0,13,4639.25,2003-11-04,Shipped,4,11,2003,Australia,Motorcycles,"Anna'S Decorations, Ltd",132.55,444
10180,40,100.0,8,6747.6,2003-11-11,Shipped,4,11,2003,France,Motorcycles,Daedalus Designs Imports,168.69,458
10189,28,100.0,1,4512.48,2003-11-18,Shipped,4,11,2003,Usa,Motorcycles,Toys4Grownups.Com,161.16,28
10201,25,100.0,1,4029.0,2003-12-01,Shipped,4,12,2003,Usa,Motorcycles,Mini Wheels Co.,161.16,214
10211,36,100.0,13,4771.8,2004-01-15,Shipped,1,1,2004,France,Motorcycles,Auto Canal Petit,132.55,530
10224,43,100.0,6,6087.94,2004-02-21,Shipped,1,2,2004,France,Motorcycles,Daedalus Designs Imports,141.57999999999998,241
10237,32,100.0,6,4193.28,2004-04-05,Shipped,2,4,2004,Usa,Motorcycles,Vitachrome Inc.,131.04,239
10251,46,100.0,1,7552.28,2004-05-18,Shipped,2,5,2004,Usa,Motorcycles,Tekni Collectables Inc.,164.18,216
10263,48,100.0,1,6434.4,2004-06-28,Shipped,2,6,2004,Usa,Motorcycles,Gift Depot Inc.,134.04999999999998,411
10276,43,100.0,14,5181.5,2004-08-02,Shipped,3,8,2004,Usa,Motorcycles,Online Mini Collectables,120.5,527
10285,49,100.0,5,6863.92,2004-08-27,Shipped,3,8,2004,Usa,Motorcycles,Marta'S Replicas Co.,140.08,474
10299,24,100.0,8,4157.04,2004-09-30,Shipped,3,9,2004,Finland,Motorcycles,"Toys Of Finland, Co.",173.21,382
10309,26,100.0,4,4660.24,2004-10-15,Shipped,4,10,2004,Norway,Motorcycles,Baane Mini Imports,179.23999999999998,190
10319,30,100.0,9,4111.8,2004-11-03,Shipped,4,11,2004,Usa,Motorcycles,Microscale Inc.,137.06,335
10329,24,100.0,6,3542.64,2004-11-15,Shipped,4,11,2004,Usa,Motorcycles,Land Of Toys Inc.,147.60999999999999,532
10341,55,100.0,8,8118.55,2004-11-24,Shipped,4,11,2004,Austria,Motorcycles,Salzburg Collectables,147.61,411
10362,22,100.0,1,3877.06,2005-01-05,Shipped,1,1,2005,Usa,Motorcycles,Technics Stores Inc.,176.23,117
10375,49,78.92,13,3867.08,2005-02-03,Shipped,1,2,2005,France,Motorcycles,La Rochelle Gifts,78.92,560
10388,44,100.0,6,5951.44,2005-03-03,Shipped,1,3,2005,Usa,Motorcycles,Fungiftideas.Com,135.26,315
10403,66,100.0,6,8648.64,2005-04-08,Shipped,2,4,2005,Uk,Motorcycles,"Uk Collectables, Ltd.",131.04,371
10417,21,100.0,1,3447.78,2005-05-13,Disputed,2,5,2005,Spain,Motorcycles,Euro Shopping Channel,164.18,259
10104,34,100.0,1,5958.5,2003-01-31,Shipped,1,1,2003,Spain,Classic Cars,Euro Shopping Channel,175.25,443
10117,43,100.0,10,5911.64,2003-04-16,Shipped,2,4,2003,Singapore,Classic Cars,"Dragon Souveniers, Ltd.",137.48000000000002,402
10127,46,100.0,3,7366.44,2003-06-03,Shipped,2,6,2003,Usa,Classic Cars,Muscle Machine Inc,160.14,540
10142,33,100.0,13,4985.64,2003-08-08,Shipped,3,8,2003,Usa,Classic Cars,Mini Gifts Distributors Ltd.,151.08,577
10153,42,100.0,12,5393.64,2003-09-28,Shipped,3,9,2003,Spain,Classic Cars,Euro Shopping Channel,128.42000000000002,458
10165,34,100.0,4,4880.02,2003-10-22,Shipped,4,10,2003,Singapore,Classic Cars,"Dragon Souveniers, Ltd.",143.53,670
10176,47,100.0,3,8378.69,2003-11-06,Shipped,4,11,2003,Italy,Classic Cars,L'Ordine Souveniers,178.27,325
10185,33,100.0,14,4038.21,2003-11-14,Shipped,4,11,2003,Usa,Classic Cars,Mini Creations Ltd.,122.37,520
10196,24,100.0,6,3807.12,2003-11-26,Shipped,4,11,2003,Usa,Classic Cars,Super Scale Inc.,158.63,316
10208,26,100.0,14,3142.36,2004-01-02,Shipped,1,1,2004,France,Classic Cars,"Saveley & Henriot, Co.",120.86,530
10220,30,100.0,3,4713.6,2004-02-12,Shipped,1,2,2004,Ireland,Classic Cars,"Clover Collections, Co.",157.12,289
10230,43,100.0,1,7016.31,2004-03-15,Shipped,1,3,2004,Germany,Classic Cars,"Blauer See Auto, Co.",163.17000000000002,338
10247,25,100.0,3,4381.25,2004-05-05,Shipped,2,5,2004,Finland,Classic Cars,Suominen Souveniers,175.25,233
10272,27,100.0,3,4283.01,2004-07-20,Shipped,3,7,2004,Usa,Classic Cars,Diecast Classics Inc.,158.63,214
10282,27,100.0,6,4364.82,2004-08-20,Shipped,3,8,2004,Usa,Classic Cars,Mini Gifts Distributors Ltd.,161.66,447
10293,24,100.0,9,4242.24,2004-09-09,Shipped,3,9,2004,Italy,Classic Cars,Amica Models & Co.,176.76,292
10306,34,100.0,14,4982.7,2004-10-14,Shipped,4,10,2004,Uk,Classic Cars,"Av Stores, Co.",146.54999999999998,587
10314,46,100.0,6,6393.54,2004-10-22,Shipped,4,10,2004,Denmark,Classic Cars,Heintze Collectables,138.99,524
10324,27,54.33,1,1466.91,2004-11-05,Shipped,4,11,2004,Usa,Classic Cars,Vitachrome Inc.,54.330000000000005,468
10336,33,100.0,11,4059.33,2004-11-20,Shipped,4,11,2004,France,Classic Cars,"La Corne D'Abondance, Co.",123.00999999999999,447
10348,47,100.0,4,4801.52,2004-11-01,Shipped,4,11,2004,Spain,Classic Cars,"Corrida Auto Replicas, Ltd",102.16000000000001,305
10358,49,55.34,5,2711.66,2004-12-10,Shipped,4,12,2004,Spain,Classic Cars,Euro Shopping Channel,55.339999999999996,484
10372,40,100.0,4,5862.0,2005-01-26,Shipped,1,1,2005,Japan,Classic Cars,"Tokyo Collectables, Ltd",146.55,321
10382,37,100.0,11,4071.85,2005-02-17,Shipped,1,2,2005,Usa,Classic Cars,Mini Gifts Distributors Ltd.,110.05,451
10413,47,100.0,3,8236.75,2005-05-05,Shipped,2,5,2005,Usa,Classic Cars,Gift Depot Inc.,175.25,229
10108,45,100.0,4,6130.35,2003-03-03,Shipped,1,3,2003,Philippines,Classic Cars,Cruz & Sons Co.,136.23000000000002,561
10122,37,99.82,8,3693.34,2003-05-08,Shipped,2,5,2003,France,Classic Cars,Marseille Mini Autos,99.82000000000001,545
10135,48,100.0,5,6031.68,2003-07-02,Shipped,3,7,2003,Usa,Classic Cars,Mini Gifts Distributors Ltd.,125.66000000000001,607
10147,31,100.0,5,3494.94,2003-09-05,Shipped,3,9,2003,Usa,Classic Cars,Collectables For Less Inc.,112.74,341
10160,46,100.0,6,5294.14,2003-10-11,Shipped,4,10,2003,Usa,Classic Cars,"Men 'R' Us Retailers, Ltd.",115.09,231
10170,47,100.0,4,5464.69,2003-11-04,Shipped,4,11,2003,Austria,Classic Cars,Mini Auto Werke,116.27,142
10181,28,100.0,12,2860.76,2003-11-12,Shipped,4,11,2003,Norway,Classic Cars,Herkku Gifts,102.17,522
10191,40,100.0,1,5590.0,2003-11-20,Shipped,4,11,2003,Germany,Classic Cars,"Toms Spezialitten, Ltd",139.75,317
10203,20,100.0,6,2254.8,2003-12-02,Shipped,4,12,2003,Spain,Classic Cars,Euro Shopping Channel,112.74000000000001,391
10212,39,100.0,16,4946.76,2004-01-16,Shipped,1,1,2004,Spain,Classic Cars,Euro Shopping Channel,126.84,612
10225,25,99.82,7,2495.5,2004-02-22,Shipped,1,2,2004,Switzerland,Classic Cars,"Vida Sport, Ltd",99.82,483
10238,29,100.0,1,3167.38,2004-04-09,Shipped,2,4,2004,Denmark,Classic Cars,Danish Wholesale Imports,109.22,280
10253,22,100.0,11,2402.84,2004-06-01,Cancelled,2,6,2004,Uk,Classic Cars,"Uk Collectables, Ltd.",109.22000000000001,429
10266,22,100.0,12,2454.54,2004-07-06,Shipped,3,7,2004,Italy,Classic Cars,L'Ordine Souveniers,111.57,495
10276,47,100.0,1,5464.69,2004-08-02,Shipped,3,8,2004,Usa,Classic Cars,Online Mini Collectables,116.27,527
10287,45,100.0,10,4756.5,2004-08-30,Shipped,3,8,2004,Switzerland,Classic Cars,"Vida Sport, Ltd",105.7,595
10300,29,100.0,3,3984.6,2003-10-04,Shipped,4,10,2003,Germany,Classic Cars,"Blauer See Auto, Co.",137.4,251
10310,24,100.0,8,3100.32,2004-10-16,Shipped,4,10,2004,Germany,Classic Cars,"Toms Spezialitten, Ltd",129.18,619
10320,35,100.0,1,4850.3,2004-11-03,Shipped,4,11,2004,Sweden,Classic Cars,"Volvo Model Replicas, Co",138.58,155
10329,46,83.63,13,3846.98,2004-11-15,Shipped,4,11,2004,Usa,Classic Cars,Land Of Toys Inc.,83.63,532
10341,44,95.93,1,4220.92,2004-11-24,Shipped,4,11,2004,Austria,Classic Cars,Salzburg Collectables,95.93,411
10363,34,96.73,4,3288.82,2005-01-06,Shipped,1,1,2005,Finland,Classic Cars,Suominen Souveniers,96.73,508
10376,35,100.0,1,3987.2,2005-02-08,Shipped,1,2,2005,Usa,Classic Cars,Boards & Toys Co.,113.92,35
10389,25,72.38,6,1809.5,2005-03-03,Shipped,1,3,2005,Sweden,Classic Cars,Scandinavian Gift Ideas,72.38,316
10419,10,100.0,11,1092.2,2005-05-17,Shipped,2,5,2005,Austria,Classic Cars,Salzburg Collectables,109.22,509
10105,29,100.0,14,4566.05,2003-02-11,Shipped,1,2,2003,Denmark,Classic Cars,Danish Wholesale Imports,157.45000000000002,545
10117,39,100.0,8,5938.14,2003-04-16,Shipped,2,4,2003,Singapore,Classic Cars,"Dragon Souveniers, Ltd.",152.26000000000002,402
10127,42,100.0,1,8138.76,2003-06-03,Shipped,2,6,2003,Usa,Classic Cars,Muscle Machine Inc,193.78,540
10142,46,100.0,11,9470.94,2003-08-08,Shipped,3,8,2003,Usa,Classic Cars,Mini Gifts Distributors Ltd.,205.89000000000001,577
10153,49,100.0,10,7036.89,2003-09-28,Shipped,3,9,2003,Spain,Classic Cars,Euro Shopping Channel,143.61,458
10165,27,100.0,2,5559.03,2003-10-22,Shipped,4,10,2003,Singapore,Classic Cars,"Dragon Souveniers, Ltd.",205.89,670
10176,50,100.0,1,7872.5,2003-11-06,Shipped,4,11,2003,Italy,Classic Cars,L'Ordine Souveniers,157.45,325
10185,43,100.0,12,7886.2,2003-11-14,Shipped,4,11,2003,Usa,Classic Cars,Mini Creations Ltd.,183.4,520
10196,38,100.0,4,7232.16,2003-11-26,Shipped,4,11,2003,Usa,Classic Cars,Super Scale Inc.,190.32,316
10208,20,100.0,12,3114.4,2004-01-02,Shipped,1,1,2004,France,Classic Cars,"Saveley & Henriot, Co.",155.72,530
10220,27,100.0,1,5045.22,2004-02-12,Shipped,1,2,2004,Ireland,Classic Cars,"Clover Collections, Co.",186.86,289
10231,49,100.0,1,6952.12,2004-03-19,Shipped,1,3,2004,Spain,Classic Cars,Caf Imports,141.88,91
10247,27,100.0,1,4157.73,2004-05-05,Shipped,2,5,2004,Finland,Classic Cars,Suominen Souveniers,153.98999999999998,233
10272,39,100.0,1,7962.24,2004-07-20,Shipped,3,7,2004,Usa,Classic Cars,Diecast Classics Inc.,204.16,214
10282,24,100.0,4,3778.8,2004-08-20,Shipped,3,8,2004,Usa,Classic Cars,Mini Gifts Distributors Ltd.,157.45000000000002,447
10293,45,100.0,7,8253.0,2004-09-09,Shipped,3,9,2004,Italy,Classic Cars,Amica Models & Co.,183.4,292
10306,20,100.0,12,3633.4,2004-10-14,Shipped,4,10,2004,Uk,Classic Cars,"Av Stores, Co.",181.67000000000002,587
10314,36,100.0,4,6913.8,2004-10-22,Shipped,4,10,2004,Denmark,Classic Cars,Heintze Collectables,192.05,524
10325,24,100.0,1,2583.6,2004-11-05,Shipped,4,11,2004,Norway,Classic Cars,Baane Mini Imports,107.64999999999999,329
10336,49,63.38,1,3105.62,2004-11-20,Shipped,4,11,2004,France,Classic Cars,"La Corne D'Abondance, Co.",63.379999999999995,447
10349,26,100.0,10,4408.56,2004-12-01,Shipped,4,12,2004,Usa,Classic Cars,Muscle Machine Inc,169.56,372
10359,49,62.09,5,3042.41,2004-12-15,Shipped,4,12,2004,France,Classic Cars,Reims Collectables,62.089999999999996,290
10372,34,100.0,1,5941.5,2005-01-26,Shipped,1,1,2005,Japan,Classic Cars,"Tokyo Collectables, Ltd",174.75,321
10382,34,95.35,12,3241.9,2005-02-17,Shipped,1,2,2005,Usa,Classic Cars,Mini Gifts Distributors Ltd.,95.35000000000001,451
10396,33,100.0,3,6109.29,2005-03-23,Shipped,1,3,2005,Usa,Classic Cars,Mini Gifts Distributors Ltd.,185.13,287
10413,22,100.0,1,3387.78,2005-05-05,Shipped,2,5,2005,Usa,Classic Cars,Gift Depot Inc.,153.99,229
10108,39,89.38,7,3485.82,2003-03-03,Shipped,1,3,2003,Philippines,Classic Cars,Cruz & Sons Co.,89.38000000000001,561
10122,32,63.84,11,2042.88,2003-05-08,Shipped,2,5,2003,France,Classic Cars,Marseille Mini Autos,63.84,545
10135,24,75.01,8,1800.24,2003-07-02,Shipped,3,7,2003,Usa,Classic Cars,Mini Gifts Distributors Ltd.,75.01,607
10147,21,63.84,8,1340.64,2003-09-05,Shipped,3,9,2003,Usa,Classic Cars,Collectables For Less Inc.,63.84,341
10159,24,73.42,3,1762.08,2003-10-10,Shipped,4,10,2003,Usa,Classic Cars,Corporate Gift Ideas Co.,73.42,585
10169,36,63.84,3,2298.24,2003-11-04,Shipped,4,11,2003,Australia,Classic Cars,"Anna'S Decorations, Ltd",63.839999999999996,444
10181,20,81.4,15,1628.0,2003-11-12,Shipped,4,11,2003,Norway,Classic Cars,Herkku Gifts,81.4,522
10191,30,64.64,4,1939.2,2003-11-20,Shipped,4,11,2003,Germany,Classic Cars,"Toms Spezialitten, Ltd",64.64,317
10203,44,82.99,9,3651.56,2003-12-02,Shipped,4,12,2003,Spain,Classic Cars,Euro Shopping Channel,82.99,391
10211,28,92.57,3,2591.96,2004-01-15,Shipped,1,1,2004,France,Classic Cars,Auto Canal Petit,92.57000000000001,530
10225,37,77.41,10,2864.17,2004-02-22,Shipped,1,2,2004,Switzerland,Classic Cars,"Vida Sport, Ltd",77.41,483
10238,20,74.21,4,1484.2,2004-04-09,Shipped,2,4,2004,Denmark,Classic Cars,Danish Wholesale Imports,74.21000000000001,280
10253,25,90.17,14,2254.25,2004-06-01,Cancelled,2,6,2004,Uk,Classic Cars,"Uk Collectables, Ltd.",90.17,429
10266,35,76.61,15,2681.35,2004-07-06,Shipped,3,7,2004,Italy,Classic Cars,L'Ordine Souveniers,76.61,495
10276,38,83.79,4,3184.02,2004-08-02,Shipped,3,8,2004,Usa,Classic Cars,Online Mini Collectables,83.79,527
10287,41,69.43,13,2846.63,2004-08-30,Shipped,3,8,2004,Switzerland,Classic Cars,"Vida Sport, Ltd",69.43,595
10300,22,76.61,6,1685.42,2003-10-04,Shipped,4,10,2003,Germany,Classic Cars,"Blauer See Auto, Co.",76.61,251
10310,49,81.4,11,3988.6,2004-10-16,Shipped,4,10,2004,Germany,Classic Cars,"Toms Spezialitten, Ltd",81.39999999999999,619
10320,38,73.42,4,2789.96,2004-11-03,Shipped,4,11,2004,Sweden,Classic Cars,"Volvo Model Replicas, Co",73.42,155
10329,33,100.0,14,3607.56,2004-11-15,Shipped,4,11,2004,Usa,Classic Cars,Land Of Toys Inc.,109.32,532
10341,36,93.56,10,3368.16,2004-11-24,Shipped,4,11,2004,Austria,Classic Cars,Salzburg Collectables,93.56,411
10363,34,81.62,5,2775.08,2005-01-06,Shipped,1,1,2005,Finland,Classic Cars,Suominen Souveniers,81.62,508
10377,24,67.83,5,1627.92,2005-02-09,Shipped,1,2,2005,Finland,Classic Cars,"Toys Of Finland, Co.",67.83,215
10389,36,70.26,7,2529.36,2005-03-03,Shipped,1,3,2005,Sweden,Classic Cars,Scandinavian Gift Ideas,70.26,316
10419,34,90.17,14,3065.78,2005-05-17,Shipped,2,5,2005,Austria,Classic Cars,Salzburg Collectables,90.17,509
10104,41,100.0,9,4615.78,2003-01-31,Shipped,1,1,2003,Spain,Trucks And Buses,Euro Shopping Channel,112.58,443
10115,46,100.0,5,5723.78,2003-04-04,Shipped,2,4,2003,Usa,Trucks And Buses,Classic Legends Inc.,124.42999999999999,210
10127,24,100.0,11,2559.6,2003-06-03,Shipped,2,6,2003,Usa,Trucks And Buses,Muscle Machine Inc,106.64999999999999,540
10141,21,100.0,5,2140.11,2003-08-01,Shipped,3,8,2003,Finland,Trucks And Buses,Suominen Souveniers,101.91000000000001,290
10151,24,100.0,3,3327.6,2003-09-21,Shipped,3,9,2003,Finland,Trucks And Buses,"Oulu Toy Supplies, Inc.",138.65,342
10165,48,100.0,12,6825.6,2003-10-22,Shipped,4,10,2003,Singapore,Trucks And Buses,"Dragon Souveniers, Ltd.",142.20000000000002,670
10175,26,100.0,1,3543.28,2003-11-06,Shipped,4,11,2003,Uk,Trucks And Buses,"Stylish Desk Decors, Co.",136.28,432
10184,37,100.0,6,4516.22,2003-11-14,Shipped,4,11,2003,Spain,Trucks And Buses,"Iberia Gift Imports, Corp.",122.06,519
10195,49,100.0,6,6445.46,2003-11-25,Shipped,4,11,2003,Usa,Trucks And Buses,Mini Classics,131.54,385
10207,34,99.54,7,3384.36,2003-12-09,Shipped,4,12,2003,Usa,Trucks And Buses,Diecast Collectables,99.54,615
10219,48,100.0,2,4891.68,2004-02-10,Shipped,1,2,2004,Usa,Trucks And Buses,Signal Collectibles Ltd.,101.91000000000001,147
10229,36,100.0,1,4521.96,2004-03-11,Shipped,1,3,2004,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,125.61,476
10246,46,100.0,5,5069.66,2004-05-05,Shipped,2,5,2004,Spain,Trucks And Buses,Euro Shopping Channel,110.21,399
10259,46,100.0,4,6541.2,2004-06-15,Shipped,2,6,2004,Singapore,Trucks And Buses,Handji Gifts& Co,142.2,454
10271,31,97.17,5,3012.27,2004-07-20,Shipped,3,7,2004,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,97.17,393
10281,41,100.0,1,5247.18,2004-08-19,Shipped,3,8,2004,Usa,Trucks And Buses,Diecast Classics Inc.,127.98,449
10292,21,100.0,8,2214.87,2004-09-08,Shipped,3,9,2004,Usa,Trucks And Buses,Land Of Toys Inc.,105.47,416
10305,38,100.0,5,4773.18,2004-10-13,Shipped,4,10,2004,Usa,Trucks And Buses,Marta'S Replicas Co.,125.61000000000001,502
10314,45,100.0,14,6185.7,2004-10-22,Shipped,4,10,2004,Denmark,Trucks And Buses,Heintze Collectables,137.46,524
10324,26,58.38,7,1517.88,2004-11-05,Shipped,4,11,2004,Usa,Trucks And Buses,Vitachrome Inc.,58.38,468
10336,38,100.0,3,6372.6,2004-11-20,Shipped,4,11,2004,France,Trucks And Buses,"La Corne D'Abondance, Co.",167.70000000000002,447
10349,48,100.0,9,5232.96,2004-12-01,Shipped,4,12,2004,Usa,Trucks And Buses,Muscle Machine Inc,109.02,372
10358,42,64.16,9,2694.72,2004-12-10,Shipped,4,12,2004,Spain,Trucks And Buses,Euro Shopping Channel,64.16,484
10371,49,35.71,4,1749.79,2005-01-23,Shipped,1,1,2005,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,35.71,382
10382,32,66.58,13,2130.56,2005-02-17,Shipped,1,2,2005,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,66.58,451
10412,54,100.0,5,5951.34,2005-05-03,Shipped,2,5,2005,Spain,Trucks And Buses,Euro Shopping Channel,110.21000000000001,455
10425,33,100.0,4,4692.6,2005-05-31,In Process,2,5,2005,France,Trucks And Buses,La Rochelle Gifts,142.20000000000002,427
10108,36,100.0,3,3731.04,2003-03-03,Shipped,1,3,2003,Philippines,Classic Cars,Cruz & Sons Co.,103.64,561
10122,20,100.0,7,2142.0,2003-05-08,Shipped,2,5,2003,France,Classic Cars,Marseille Mini Autos,107.1,545
10135,29,97.89,4,2838.81,2003-07-02,Shipped,3,7,2003,Usa,Classic Cars,Mini Gifts Distributors Ltd.,97.89,607
10147,33,97.89,4,3230.37,2003-09-05,Shipped,3,9,2003,Usa,Classic Cars,Collectables For Less Inc.,97.89,341
10160,50,100.0,5,5182.0,2003-10-11,Shipped,4,10,2003,Usa,Classic Cars,"Men 'R' Us Retailers, Ltd.",103.64,231
10170,41,100.0,3,4391.1,2003-11-04,Shipped,4,11,2003,Austria,Classic Cars,Mini Auto Werke,107.10000000000001,142
10181,36,100.0,11,4477.32,2003-11-12,Shipped,4,11,2003,Norway,Classic Cars,Herkku Gifts,124.36999999999999,522
10192,27,100.0,16,3544.56,2003-11-20,Shipped,4,11,2003,Usa,Classic Cars,Online Diecast Creations Co.,131.28,585
10203,47,100.0,5,5195.85,2003-12-02,Shipped,4,12,2003,Spain,Classic Cars,Euro Shopping Channel,110.55000000000001,391
10212,33,100.0,15,4180.44,2004-01-16,Shipped,1,1,2004,Spain,Classic Cars,Euro Shopping Channel,126.67999999999999,612
10225,21,100.0,6,2684.43,2004-02-22,Shipped,1,2,2004,Switzerland,Classic Cars,"Vida Sport, Ltd",127.83,483
10239,21,93.28,5,1958.88,2004-04-12,Shipped,2,4,2004,Finland,Classic Cars,"Oulu Toy Supplies, Inc.",93.28,163
10253,41,100.0,10,4910.57,2004-06-01,Cancelled,2,6,2004,Uk,Classic Cars,"Uk Collectables, Ltd.",119.77,429
